Term,Date,Value
Short-term rentals,11/1/2013,0.6079593643832799
Short-term rentals,12/1/2013,0.6571494812684624
Short-term rentals,1/1/2014,0.9560333939431973
Short-term rentals,2/1/2014,1.0059996091440058
Short-term rentals,3/1/2014,1.2368478212822729
Short-term rentals,4/1/2014,1.3598382582855284
Short-term rentals,5/1/2014,1.299065344326236
Short-term rentals,6/1/2014,1.3528232724837437
Short-term rentals,7/1/2014,1.529272784948438
Short-term rentals,8/1/2014,1.4156089271025143
Short-term rentals,9/1/2014,0.6804948941874357
Short-term rentals,10/1/2014,1.148492689249628
Short-term rentals,11/1/2014,0.6732523597906932
Short-term rentals,12/1/2014,0.5657613806725317
Short-term rentals,1/1/2015,1.0484661119814813
Short-term rentals,2/1/2015,0.7839798873595938
Short-term rentals,3/1/2015,1.5716838347139035
Short-term rentals,4/1/2015,0.8747448389719207
Short-term rentals,5/1/2015,1.4540556399516382
Short-term rentals,6/1/2015,2.0838298441407543
Short-term rentals,7/1/2015,1.6468640222040716
Short-term rentals,8/1/2015,1.8327034930478612
Short-term rentals,9/1/2015,1.4477371455548687
Short-term rentals,10/1/2015,1.6517672558005252
Short-term rentals,11/1/2015,1.8868765491477812
Short-term rentals,12/1/2015,0.9845826377721163
Short-term rentals,1/1/2016,1.1536277960039938
Short-term rentals,2/1/2016,1.3175972187483265
Short-term rentals,3/1/2016,1.937823759194489
Short-term rentals,4/1/2016,1.8268136643840813
Short-term rentals,5/1/2016,1.4263906982820274
Short-term rentals,6/1/2016,1.7040488362922286
Short-term rentals,7/1/2016,1.76252442610183
Short-term rentals,8/1/2016,1.120444472161689
Short-term rentals,9/1/2016,1.0671769863679568
Short-term rentals,10/1/2016,1.3009911220425618
Short-term rentals,11/1/2016,1.042178070098623
Short-term rentals,12/1/2016,1.0783980395044994
Short-term rentals,1/1/2017,1.4619232563052056
Short-term rentals,2/1/2017,1.3367361078648465
Short-term rentals,3/1/2017,1.3841375074122941
Short-term rentals,4/1/2017,1.8457298949651446
Short-term rentals,5/1/2017,1.3829501425241646
Short-term rentals,6/1/2017,1.5236387261363256
Short-term rentals,7/1/2017,1.526276827179096
Short-term rentals,8/1/2017,1.752170535601849
Short-term rentals,9/1/2017,1.42462143475644
Short-term rentals,10/1/2017,1.4410754626232936
Short-term rentals,11/1/2017,1.032554189148583
Short-term rentals,12/1/2017,1.283827468330983
Short-term rentals,1/1/2018,1.4569373032082502
Short-term rentals,2/1/2018,1.8174275449523332
Short-term rentals,3/1/2018,1.8461632505835073
Short-term rentals,4/1/2018,1.766065113897466
Short-term rentals,5/1/2018,1.9154355806724013
Short-term rentals,6/1/2018,1.5015862588048579
Short-term rentals,7/1/2018,1.9965004163197022
Short-term rentals,8/1/2018,1.8041871667445706
Short-term rentals,9/1/2018,1.4646387813858806
Short-term rentals,10/1/2018,1.7699304048288116
Short-term rentals,11/1/2018,1.0640896994655762
Short-term rentals,12/1/2018,1.1263172359153009
Short-term rentals,1/1/2019,1.6083950437647407
Short-term rentals,2/1/2019,1.4802657165612203
Short-term rentals,3/1/2019,1.5737411081996455
Short-term rentals,4/1/2019,1.441043772036341
Short-term rentals,5/1/2019,1.8484805737791583
Short-term rentals,6/1/2019,1.7297546221038846
Short-term rentals,7/1/2019,1.1787072684283724
Short-term rentals,8/1/2019,1.685291742727597
Short-term rentals,9/1/2019,1.7253675092072958
Short-term rentals,10/1/2019,1.4828485574865766
Short-term rentals,11/1/2019,1.2995488574873215
Short-term rentals,12/1/2019,1.2598967871714772
Short-term rentals,1/1/2020,1.3115080374694152
Short-term rentals,2/1/2020,1.7807240929718364
